alpha,phi,h
0.000840,899.784570,90.170430
0.000590,899.892170,90.174410
0.000960,899.778930,90.240750
0.000770,899.855400,90.188590
0.000720,899.830510,90.173770
0.000390,899.830920,90.224710
0.000970,899.792040,90.153870
0.000500,899.769580,90.196090
0.000620,899.773930,90.210000
0.000840,899.838610,90.209120
0.000850,899.871670,90.188670
0.000500,899.774170,90.171940
0.000390,899.708330,90.206730
0.000610,899.881140,90.212850
0.000690,899.717240,90.216990
0.000600,899.798230,90.196570
0.000570,899.895130,90.193910
0.000590,899.747490,90.183660
0.000560,899.745350,90.158530
0.000990,899.830910,90.187310
0.000550,899.830980,90.247150
0.000700,899.754600,90.152180
0.000660,899.719360,90.219240
0.000920,899.832300,90.186300
0.000510,899.771040,90.197990
0.000620,899.774030,90.161570
0.000650,899.782760,90.183010
0.000610,899.741800,90.170770
0.000880,899.788860,90.191510
0.000900,899.748840,90.157900
0.000330,899.806500,90.249580
0.000630,899.766870,90.223080
0.000690,899.854860,90.170530
0.000380,899.751710,90.210060
0.000750,899.742730,90.170500
0.000660,899.813090,90.207030
0.000600,899.887330,90.194560
0.000310,899.803650,90.206260
0.000680,899.868670,90.186090
0.000900,899.864480,90.163790
0.000630,899.724400,90.170690
0.000590,899.786790,90.177910
0.000950,899.724800,90.213990
0.000660,899.783700,90.220450
0.000910,899.850190,90.190050
0.000850,899.834050,90.233370
0.000390,899.877300,90.179070
0.000630,899.845420,90.151670
0.000590,899.881100,90.173730
0.000560,899.840760,90.164790
0.000380,899.800200,90.162260
0.000300,899.831050,90.168680
0.000660,899.717300,90.249170
0.000450,899.718640,90.152610
0.000990,899.736710,90.245130
0.000650,899.833220,90.223720
0.000530,899.807630,90.213960
0.000710,899.718410,90.166130
0.000370,899.717690,90.205300
0.000480,899.867970,90.187690
0.000990,899.727610,90.177010
0.000360,899.820190,90.247250
0.000570,899.837180,90.248850
0.000700,899.781360,90.244370
0.000970,899.734010,90.225470
0.000540,899.890640,90.174620
0.000620,899.878760,90.206950
0.000590,899.823830,90.168700
0.000730,899.813920,90.232570
0.000530,899.767740,90.160130
0.000640,899.890260,90.168200
0.000700,899.761710,90.184200
0.000810,899.800430,90.158510
0.000790,899.701420,90.163650
0.000470,899.809550,90.179850
0.000950,899.862200,90.221100
0.000840,899.702000,90.166670
0.000750,899.830220,90.151810
0.000710,899.879110,90.169340
0.000600,899.783190,90.231110
0.000590,899.848080,90.249060
0.000600,899.732810,90.197730
0.000840,899.846450,90.215000
0.000810,899.745080,90.190980
0.000510,899.832270,90.239490
0.000620,899.764580,90.169730
0.000500,899.778780,90.247600
0.000700,899.864370,90.204690
0.000790,899.778470,90.241760
0.000530,899.869850,90.171120
0.000880,899.897120,90.230050
0.000950,899.895150,90.222540
0.000840,899.816910,90.202510
0.000690,899.800350,90.198330
0.000760,899.747890,90.246610
0.000530,899.761150,90.170490
0.000430,899.806450,90.214440
0.000660,899.737360,90.226090
0.000790,899.717860,90.160030
0.000760,899.760420,90.166880
0.000660,899.778410,90.201630
0.000760,899.783910,90.212040
0.000790,899.793450,90.208940
0.000570,899.721590,90.154420
0.000450,899.730840,90.163630
0.000790,899.829120,90.236260
0.000670,899.701520,90.238190
0.000640,899.710020,90.179510
0.000410,899.878430,90.173450
0.000890,899.707810,90.227200
0.000760,899.813370,90.168950
0.000350,899.738640,90.157610
0.000580,899.813930,90.165760
0.000450,899.753580,90.175420
0.000440,899.737230,90.176010
0.000560,899.705780,90.230560
0.000500,899.843690,90.164250
0.000310,899.737760,90.156530
0.000420,899.866410,90.185310
0.000370,899.851010,90.158490
0.000630,899.871720,90.231730
0.000850,899.820800,90.155620
0.000450,899.836010,90.218440
0.000450,899.861550,90.183520
0.000720,899.870330,90.201670
0.000960,899.715280,90.209030
0.000800,899.894940,90.230450
0.000410,899.858420,90.150240
0.000920,899.886280,90.182690
0.000900,899.706680,90.244530
0.000410,899.838030,90.212210
0.000980,899.722240,90.177530
0.000990,899.731620,90.213510
0.000320,899.753000,90.249190
0.000410,899.836480,90.208500
0.000940,899.827780,90.238780
0.000620,899.753990,90.237570
0.000470,899.847640,90.214850
0.000900,899.810030,90.181450
0.000870,899.749400,90.186260
0.000590,899.717210,90.172870
0.000500,899.894560,90.205920
0.000530,899.838170,90.186370
0.000390,899.884850,90.218590
0.000480,899.757530,90.152660
0.000660,899.710470,90.248590
0.000550,899.759150,90.166510
0.000590,899.843010,90.182170
0.000780,899.755260,90.211170
0.000940,899.876240,90.226820
0.000580,899.795490,90.237050
0.000700,899.843800,90.172780
0.000910,899.719530,90.238240
0.000360,899.724440,90.184150
0.000960,899.853780,90.163280
0.000550,899.869930,90.204260
0.000970,899.738240,90.153150
0.000870,899.742350,90.161590
0.000760,899.794370,90.208750
0.000920,899.870750,90.205400
0.000800,899.836610,90.227020
0.000350,899.826950,90.243990
0.000710,899.833220,90.219380
0.000640,899.706050,90.196590
0.000570,899.715610,90.232190
0.000490,899.831180,90.183210
0.000770,899.859130,90.231640
0.000570,899.861020,90.157550
0.000370,899.710060,90.174840
0.000720,899.857300,90.153520
0.000320,899.733230,90.233440
0.000840,899.851450,90.166200
0.000940,899.858570,90.174780
0.000600,899.787860,90.172510
0.000990,899.730590,90.241060
0.000430,899.751320,90.151010
0.000530,899.876530,90.194230
0.000470,899.749830,90.201170
0.000650,899.874100,90.246530
0.000340,899.765630,90.212120
0.000930,899.828500,90.195460
0.000370,899.840480,90.233310
0.000790,899.869590,90.240640
0.000580,899.828700,90.233350
0.000580,899.767200,90.223870
0.000460,899.828740,90.189980
0.000980,899.814220,90.163250
0.000570,899.825690,90.225320
0.000540,899.769340,90.238350
0.000610,899.749000,90.247200
0.000920,899.812080,90.231240
0.000810,899.880590,90.231260
0.000720,899.780670,90.185260
0.000870,899.784380,90.220160
0.000770,899.888630,90.215590
0.000470,899.899910,90.243430
0.000950,899.821710,90.200370
0.000910,899.795740,90.161450
0.000420,899.888360,90.195490
0.000560,899.802120,90.179530
0.000560,899.745380,90.160890
0.000450,899.870150,90.242720
0.000490,899.799040,90.223940
0.000420,899.873330,90.160450
0.000350,899.776870,90.215670
0.000450,899.743220,90.204030
0.000810,899.880030,90.181310
0.000900,899.854580,90.236220
0.000910,899.839950,90.197140
0.000740,899.824110,90.245580
0.000950,899.884160,90.247190
0.000670,899.734110,90.217120
0.000700,899.825720,90.219060
0.000470,899.774370,90.208540
0.000870,899.711200,90.241590
0.000300,899.829090,90.201990
0.000900,899.898890,90.230720
0.000590,899.832530,90.179310
0.000810,899.804170,90.208700
0.000700,899.808200,90.189480
0.000810,899.771580,90.154670
0.000900,899.800530,90.210350
0.000360,899.872410,90.187160
0.000850,899.806730,90.196400
0.000470,899.787180,90.195120
0.000610,899.873780,90.164590
0.000360,899.745580,90.162310
0.000750,899.786100,90.152960
0.000770,899.802350,90.210780
0.000750,899.867970,90.187960
0.000510,899.730100,90.246240
0.000760,899.765640,90.167120
0.000360,899.888770,90.191820
0.000640,899.862460,90.172190
0.000770,899.750170,90.210900
0.000740,899.833110,90.245240
0.000650,899.789650,90.173240
0.000540,899.841550,90.208600
0.000790,899.807510,90.188010
0.000450,899.829740,90.180270
0.000470,899.838310,90.212500
0.000670,899.815360,90.225990
0.000720,899.749800,90.191680
0.000940,899.775120,90.232230
0.000750,899.706790,90.170600
0.000460,899.739920,90.216550
0.000310,899.799350,90.206830
0.000500,899.832150,90.173690
0.000350,899.770130,90.166370
0.000380,899.870030,90.178470
0.000390,899.859470,90.249880
0.000620,899.867890,90.193810
0.000910,899.870310,90.158220
0.000850,899.719150,90.214340
0.000780,899.784730,90.244770
0.000370,899.712120,90.153190
0.000640,899.898800,90.157100
0.001000,899.895090,90.245570
0.000690,899.715510,90.218690
0.000610,899.787190,90.231090
0.000440,899.735100,90.185450
0.000870,899.873110,90.214600
0.000780,899.847330,90.172220
0.000600,899.830200,90.205890
0.000310,899.898240,90.173590
0.000920,899.801860,90.180570
0.000780,899.727510,90.185670
0.000950,899.793140,90.220390
0.000840,899.814420,90.163880
0.000730,899.875490,90.165880
0.000590,899.785640,90.216850
0.000800,899.814270,90.168530
0.000970,899.843390,90.220180
0.000630,899.794970,90.181700
0.000710,899.718290,90.199500
0.000790,899.727770,90.215730
0.000710,899.812640,90.238180
0.000600,899.847440,90.198580
0.000880,899.819010,90.198280
0.000760,899.839040,90.195060
0.000400,899.783150,90.215570
0.000490,899.870920,90.206790
0.000450,899.841390,90.240690
0.000420,899.787950,90.214100
0.000710,899.813850,90.189930
0.000330,899.887440,90.150260
0.000390,899.814640,90.224280
0.000780,899.754820,90.157760
0.000820,899.787190,90.163610
0.000760,899.815480,90.195880
0.000480,899.712450,90.243690
0.000530,899.880500,90.245640
0.000340,899.879370,90.194890
0.000800,899.713230,90.249660
0.000680,899.818820,90.169340
0.000630,899.749750,90.180540
0.000770,899.807030,90.224370
0.000620,899.780280,90.153410
0.000920,899.798250,90.203620
0.000800,899.836640,90.221670
0.000330,899.892340,90.207600
0.000810,899.716240,90.179880
0.000690,899.858520,90.182250
0.000450,899.812470,90.233820
0.000300,899.832550,90.189550
0.000740,899.822960,90.218260
0.000340,899.748280,90.170370
0.000360,899.736940,90.185290
0.000470,899.795410,90.239680
0.000460,899.737890,90.202800
0.000620,899.811520,90.248530
0.000750,899.705240,90.196980
0.000650,899.855080,90.235730
0.000670,899.858480,90.212820
0.000970,899.756500,90.166280
0.000690,899.831440,90.177340
0.000660,899.737650,90.220610
0.000660,899.772160,90.204150
0.000460,899.872090,90.244440
0.000360,899.795540,90.179550
0.000770,899.815370,90.225450
0.000810,899.818540,90.235450
0.000330,899.803920,90.164030
0.000840,899.829960,90.219500
0.000320,899.767160,90.173210
0.000650,899.729360,90.214610
0.000540,899.866700,90.212680
0.000840,899.799480,90.199760
0.000980,899.707040,90.244000
0.000410,899.711860,90.207300
0.000720,899.866620,90.214930
0.000700,899.717420,90.235760
0.000480,899.700230,90.224680
0.000960,899.840650,90.198910
0.000380,899.780370,90.193480
0.000880,899.836790,90.233800
0.000900,899.874250,90.172620
0.000330,899.876330,90.198260
0.000400,899.752150,90.150920
0.000800,899.797130,90.173480
0.000510,899.820870,90.179560
0.000660,899.708990,90.213980
0.000310,899.777750,90.157650
0.000990,899.793090,90.198120
0.000560,899.749130,90.182260
0.000590,899.868610,90.152870
0.000600,899.851440,90.187450
0.000870,899.854560,90.200550
0.000730,899.700550,90.170870
0.000500,899.874390,90.243950
0.000680,899.772800,90.193640
0.000600,899.851690,90.194860
0.000670,899.859460,90.169050
0.000350,899.826540,90.203170
0.000790,899.890370,90.199150
0.000390,899.716940,90.247640
0.000630,899.719660,90.174170
0.000680,899.856250,90.249770
0.000540,899.768970,90.213940
0.000620,899.717440,90.223710
0.000840,899.751510,90.246210
0.000350,899.713180,90.225730
0.000790,899.797160,90.236810
0.000550,899.879950,90.170150
0.000460,899.768280,90.209430
0.000740,899.744640,90.155600
0.000960,899.727460,90.197140
0.000620,899.843690,90.177150
0.000660,899.887060,90.226370
0.000700,899.859050,90.225070
0.000890,899.807090,90.231800
0.000550,899.762090,90.203310
0.000450,899.897680,90.154880
0.000510,899.762090,90.169740
0.000950,899.763230,90.211510
0.000610,899.823330,90.160980
0.000610,899.717620,90.200940
0.000760,899.849930,90.204510
0.000610,899.794190,90.207060
0.000570,899.885040,90.198190
0.000820,899.801810,90.246090
0.000550,899.711670,90.231740
0.000870,899.874670,90.200810
0.000330,899.745050,90.173660
0.000560,899.796160,90.176010
0.000960,899.856730,90.211420
0.000350,899.854520,90.222150
0.000490,899.836570,90.226800
0.000510,899.744580,90.180030
0.000720,899.811000,90.211580
0.000380,899.714930,90.150680
0.000910,899.872800,90.222340
0.000340,899.840330,90.153650
0.000320,899.853940,90.184640
0.000600,899.847230,90.230320
0.000800,899.731360,90.215610
0.000380,899.749380,90.198790
0.000390,899.733810,90.179520
0.000970,899.827790,90.220910
0.000740,899.707270,90.243610
0.000960,899.792120,90.178410
0.000820,899.708030,90.234070
0.000360,899.857100,90.233790
0.000540,899.782920,90.175000
0.000580,899.763100,90.234450
0.000590,899.821510,90.174620
0.000900,899.811500,90.201660
0.000330,899.842120,90.196920
0.000580,899.881100,90.184450
0.000830,899.773530,90.192400
0.000970,899.768600,90.155050
0.000440,899.723020,90.174210
0.000400,899.708240,90.199940
0.000820,899.828590,90.212070
0.000680,899.776080,90.165700
0.000560,899.710070,90.207820
0.000510,899.818220,90.201480
0.000720,899.702580,90.248980
0.000720,899.779580,90.182300
0.000850,899.745130,90.197150
0.000830,899.854420,90.202960
0.000630,899.851730,90.223930
0.000750,899.826270,90.245280
0.000750,899.814500,90.193270
0.000510,899.757870,90.184280
0.000430,899.708450,90.226230
0.000430,899.711600,90.169970
0.000770,899.858060,90.182720
0.000500,899.850950,90.226420
0.000410,899.715800,90.205500
0.000710,899.763590,90.245740
0.000690,899.719900,90.193200
0.000450,899.811370,90.160520
0.000690,899.794190,90.184350
0.000810,899.861100,90.201470
0.000740,899.814450,90.165830
0.000790,899.867770,90.247000
0.000380,899.800980,90.212080
0.000570,899.871640,90.242070
0.000860,899.838980,90.240670
0.000690,899.778910,90.228100
0.000670,899.754770,90.165460
0.000780,899.727000,90.193930
0.000990,899.756900,90.153500
0.000370,899.848390,90.155710
0.000440,899.749110,90.220810
0.000520,899.789010,90.213290
0.000900,899.838080,90.233670
0.000740,899.707020,90.205810
0.000540,899.893800,90.164650
0.000380,899.763500,90.199970
0.000720,899.753890,90.176150
0.000370,899.875630,90.205470
0.000440,899.733750,90.168250
0.000670,899.891950,90.174580
0.000820,899.741240,90.237320
0.000720,899.777340,90.165220
0.000530,899.790830,90.167500
0.000720,899.858170,90.215300
0.000610,899.796810,90.208340
0.000540,899.762370,90.241520
0.000460,899.836460,90.239150
0.000450,899.721680,90.241730
0.000510,899.894810,90.235350
0.000730,899.811050,90.203830
0.000670,899.864620,90.200920
0.000980,899.733990,90.190930
0.000520,899.835790,90.214970
0.000790,899.869950,90.235420
0.000610,899.778810,90.189420
0.000670,899.799950,90.184920
0.000340,899.832380,90.170940
0.000670,899.871170,90.224380
0.000700,899.826750,90.179060
0.000980,899.728080,90.229130
0.000470,899.828640,90.246430
0.000310,899.875580,90.187460
0.000430,899.755490,90.203100
0.000830,899.848120,90.155110
0.000480,899.735940,90.195260
0.000700,899.886080,90.221270
0.000980,899.824380,90.213080
0.000990,899.793160,90.206250
0.000820,899.845520,90.215430
0.000610,899.897910,90.195990
0.000980,899.896170,90.161970
0.000920,899.820730,90.220980
0.000480,899.772520,90.159940
0.000950,899.893470,90.197260
0.000340,899.748500,90.163720
0.000450,899.840280,90.227420
0.000690,899.873310,90.187750
0.000540,899.728210,90.249470
0.000950,899.777510,90.159490
0.000780,899.747640,90.220500
0.000340,899.757200,90.247510
0.000490,899.805320,90.177910
0.000850,899.827830,90.218540
0.000620,899.750500,90.174740
0.000350,899.778670,90.233430
0.000450,899.783220,90.245470
0.000600,899.784570,90.158240
0.000780,899.848820,90.195360
0.000300,899.844950,90.247340
0.000950,899.802590,90.217100
0.000540,899.795070,90.155250
0.000410,899.823340,90.194190
0.000420,899.719100,90.217050
0.000620,899.865740,90.190020
0.000670,899.728540,90.241950
0.000510,899.752320,90.168270
0.000680,899.875550,90.185180
0.000960,899.828750,90.236610
0.000340,899.811540,90.186650
0.000800,899.792140,90.230630
0.000400,899.784210,90.167830
0.000570,899.876510,90.161720
0.000630,899.868800,90.181430
0.000520,899.711940,90.240940
0.000990,899.899860,90.157000
0.000390,899.827400,90.181140
0.000890,899.883390,90.165970
0.000670,899.734760,90.242150
0.000390,899.899900,90.155520
0.000770,899.742950,90.207400
0.000430,899.847790,90.237930
0.000650,899.760750,90.176090
0.000900,899.811560,90.158230
0.000760,899.896690,90.163540
0.000430,899.756380,90.172100
0.000820,899.865080,90.239170
0.000470,899.890780,90.152590
0.000810,899.853990,90.178750
0.000900,899.851340,90.219000
0.000560,899.729750,90.179270
0.000950,899.725980,90.178660
0.000560,899.851170,90.153880
0.000320,899.715680,90.190830
0.000940,899.738460,90.188050
0.000340,899.701650,90.242340
0.000590,899.712500,90.186580
0.000370,899.872560,90.153770
0.000630,899.819170,90.223450
0.000750,899.885790,90.243030
0.000660,899.872390,90.158690
0.000910,899.780280,90.183680
0.000660,899.865410,90.167010
0.000940,899.730160,90.192050
0.000980,899.745430,90.193080
0.000900,899.743460,90.231650
0.000790,899.720560,90.198400
0.000310,899.825840,90.247820
0.000740,899.799570,90.155500
0.000550,899.778180,90.184670
0.000790,899.892040,90.180300
0.000820,899.738390,90.196670
0.000380,899.747350,90.230030
0.000900,899.724620,90.207160
0.000810,899.884370,90.244710
0.000640,899.884190,90.167170
0.000380,899.728730,90.236360
0.000950,899.807010,90.178270
0.000890,899.896030,90.245410
0.000500,899.793040,90.243790
0.000560,899.871860,90.197420
0.000710,899.770890,90.156540
0.000830,899.806840,90.159970
0.000550,899.755060,90.236880
